id,stateid,status,title,namespace,showvideouuid,videoplaylistuuid,episodeuuid,seriesuuid,uri_1200,uri_400,lang,hostentry,take
2879,1,NULL,"Are You the One Brasil: ""Episodio 1"" S2",mtv-intl-latinamerica,27cc4fe8-191a-11e5-b90b-0026b9414f30,f2fb80c2-2d2f-4617-94cc-2181fb70c1fb,3fd0550f-eefd-47c6-92b3-35504cc317c5,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/20/52859480/HDMSAYB101S1V2_859480_5764965_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/20/52859480/HDMSAYB101S1V2_859480_5764965_384x216_400_m30.mp4,spa,NULL,1
2880,1,NULL,"Are You the One Brasil: ""Episodio 2"" S2",mtv-intl-latinamerica,09d8f8c4-191a-11e5-b90b-0026b9414f30,c60a4cd2-87d0-4d27-bcb2-393fa22e2b9a,aa1dd48a-dd17-4ca5-aab4-0262dba435ea,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/19/37850832/HDMSAYB102S1V2_850832_5740149_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/19/37850832/HDMSAYB102S1V2_850832_5740149_384x216_400_m30.mp4,spa,NULL,1
2881,1,NULL,"Are You the One Brasil: ""Episodio 8"" S2",mtv-intl-latinamerica,40e2230c-2001-11e5-b90b-0026b9414f30,f21eecfa-ef52-42a8-ba7f-22b3a8449ccc,43a9156e-9af0-11e4-a3c3-0026b9414f30,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/08/02/57/27883097/HDMSAYB108S1V2_883097_5779245_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/08/02/57/27883097/HDMSAYB108S1V2_883097_5779245_384x216_400_m30.mp4,spa,NULL,1
2882,1,NULL,"Are You the One Brasil: ""Episodio 3"" S2",mtv-intl-latinamerica,ccc04cbe-1ffc-11e5-b90b-0026b9414f30,7ef3d06e-8479-4e21-a616-1c3e04204b7a,0b55aa30-db2d-4566-b605-85c7ed91ace3,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/21/57861848/HDMSAYB103S1V2_861848_5759200_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/21/57861848/HDMSAYB103S1V2_861848_5759200_384x216_400_m30.mp4,spa,NULL,1
2883,1,NULL,"Are You the One Brasil: ""Episodio 6"" S2",mtv-intl-latinamerica,1ee15ba2-1ffb-11e5-b90b-0026b9414f30,7ebef57d-9298-47b3-a502-58bea33971d5,ced6b122-1b26-4615-86b1-00110006b257,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/23/06874513/HDMSAYB106S1V2_874513_5765211_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/23/06874513/HDMSAYB106S1V2_874513_5765211_384x216_400_m30.mp4,spa,NULL,1
2884,1,NULL,"Are You the One Brasil: ""Episodio 4"" S2",mtv-intl-latinamerica,7f229cd2-1ff7-11e5-b90b-0026b9414f30,ffa192bd-71ff-4213-91be-559c82374cb7,b97bc54c-d074-432c-8b5c-8dcc4e3ea6aa,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/17/30876415/HDMSAYB104S1V2_876415_5749319_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/17/30876415/HDMSAYB104S1V2_876415_5749319_384x216_400_m30.mp4,spa,NULL,1
2885,1,NULL,"Are You the One Brasil: ""Episodio 10"" S2",mtv-intl-latinamerica,34050dca-1ff7-11e5-b90b-0026b9414f30,48deabb6-d0a3-437d-a835-f7c1b882c65a,43a91708-9af0-11e4-a3c3-0026b9414f30,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/08/03/37/44888858/HDMSAYB110S1V2_888858_5796582_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/08/03/37/44888858/HDMSAYB110S1V2_888858_5796582_384x216_400_m30.mp4,spa,NULL,1
2886,1,NULL,"Are You the One Brasil: ""Episodio 9"" S2",mtv-intl-latinamerica,aa836056-1ff6-11e5-b90b-0026b9414f30,3f7dfa33-ab63-4d14-9d09-cdb752dda25c,43a9164a-9af0-11e4-a3c3-0026b9414f30,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/08/03/29/09887789/HDMSAYB109S1V2_887789_5792100_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/08/03/29/09887789/HDMSAYB109S1V2_887789_5792100_384x216_400_m30.mp4,spa,NULL,1
2887,1,NULL,"Are You the One Brasil: ""Final de Temporada"" S2",mtv-intl-latinamerica,5e11b8e4-7078-11e5-8ff7-0026b9414f30,f1cb5162-db1f-4f87-8950-85f2a8cba045,cf80cc45-bc76-4815-ba5c-a4e82542605e,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/11/08/30/19/1f5ce31c5fc04081a8cb015a664f558f/897907/WhifRQW0QG_HDMSLS1973S1V2_897907_5805661_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/11/08/30/19/1f5ce31c5fc04081a8cb015a664f558f/897907/WhifRQW0QG_HDMSLS1973S1V2_897907_5805661_384x216_400_m30.mp4,spa,NULL,1
2888,1,NULL,"Are You the One Brasil: ""Episodio 5"" S2",mtv-intl-latinamerica,52742388-1ffa-11e5-b90b-0026b9414f30,cde1ea4e-0fe6-4221-a4d3-6b3cec757f37,e05d1000-c1e1-4932-94a3-2f416c900a65,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/19/13875850/HDMSAYB105S1V2_875850_5765210_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/07/23/09/19/13875850/HDMSAYB105S1V2_875850_5765210_384x216_400_m30.mp4,spa,NULL,1
2889,1,NULL,"Are You the One Brasil: ""Episodio 7"" S2",mtv-intl-latinamerica,b419e01e-1fff-11e5-b90b-0026b9414f30,ef4c0aed-1ef3-44ed-b04f-ddbb1abfa90a,19dff7ed-1e93-4887-b034-1fd2a525e399,6a5c9860-9e9f-4290-a47b-53ba38b0110d,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/08/03/02/26882196/HDMSAYB107S1V2_882196_5779244_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/08/03/02/26882196/HDMSAYB107S1V2_882196_5779244_384x216_400_m30.mp4,spa,NULL,1
2890,1,NULL,Episodio 4 104 2,mtv-intl-latinamerica,c17c8e12-710f-11e5-8ff7-0026b9414f30,f42a47b1-b44d-469d-8ff9-25e83a8edeb4,32bcd9a8-3334-11e4-b48f-0026b9414f30,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/36/13cd633e4ec24571acc4065d4a430bde/923416/o7qunrnx8g_HDAPS104X2_923416_5488821_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/36/13cd633e4ec24571acc4065d4a430bde/923416/o7qunrnx8g_HDAPS104X2_923416_5488821_384x216_400_m30.mp4,spa,NULL,1
2891,1,NULL,El Cambio 109 2,mtv-intl-latinamerica,dc9be90e-15d9-11e5-b90b-0026b9414f30,b2925df8-3192-4f45-bc62-261f311dc631,9f3b803a-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/36/13cd633e4ec24571acc4065d4a430bde/923416/o7qunrnx8g_HDAPS104X2_923416_5488821_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/36/13cd633e4ec24571acc4065d4a430bde/923416/o7qunrnx8g_HDAPS104X2_923416_5488821_384x216_400_m30.mp4,spa,NULL,1
2892,1,NULL,Maura 102 2,mtv-intl-latinamerica,51c49b7c-15da-11e5-b90b-0026b9414f30,fa9d27af-71b3-42a6-abaf-d7930c1a619d,9f3b7a18-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/36/13cd633e4ec24571acc4065d4a430bde/923416/o7qunrnx8g_HDAPS104X2_923416_5488821_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/39/39/75c0883cc5eb4479977d099a15c67bd7/434617/w7iabTtA74_FDB102A2_434617_4505822_448x252_450_b30.mp4,spa,NULL,1
2893,1,NULL,LÃƒÂ¡rgate - Parte I 111 2,mtv-intl-latinamerica,56317a12-15db-11e5-b90b-0026b9414f30,c5c10eb7-01e9-420b-a876-4a9cc30bbde5,9f3b8206-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/36/13cd633e4ec24571acc4065d4a430bde/923416/o7qunrnx8g_HDAPS104X2_923416_5488821_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/39/39/75c0883cc5eb4479977d099a15c67bd7/434617/w7iabTtA74_FDB102A2_434617_4505822_448x252_450_b30.mp4,spa,NULL,1
2894,1,NULL,PreÃƒÂ±ada 106 2,mtv-intl-latinamerica,d0a8c5e8-15db-11e5-b90b-0026b9414f30,49a047aa-604d-4520-a5ef-dfe355aa7a95,9f3b7d88-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/36/13cd633e4ec24571acc4065d4a430bde/923416/o7qunrnx8g_HDAPS104X2_923416_5488821_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/58/59/a9af3d2b8ef44d3c870253e5c1dd4142/447225/OmUrMsQONM_FDB106A2_447225_4563332_448x252_450_b30.mp4,spa,NULL,1
2895,1,NULL,El Enemigo del Abuelo 104 2,mtv-intl-latinamerica,501e71ba-15dc-11e5-b90b-0026b9414f30,7b09abd0-2abd-458b-9268-cd825f9131f9,9f3b7bd0-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/36/13cd633e4ec24571acc4065d4a430bde/923416/o7qunrnx8g_HDAPS104X2_923416_5488821_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/44/32/433eaa0bba294ad68246dfc89276469e/435415/f9DJ93ZVyY_FDB104A2_435415_4507929_448x252_450_b30.mp4,spa,NULL,1
2899,1,NULL,Episodio 3 203 2,mtv-intl-latinamerica,7ca9b760-769b-11e5-8ff7-0026b9414f30,52ba4c45-718d-4212-b918-19c948542771,685b7757-cf5d-4d0e-87ee-9fe27788214e,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/42/58/feccf91e7628474e98b9988187358800/875829/XylgNKJNRC_HDMSAPS203S1V2_875829_5733857_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/42/58/feccf91e7628474e98b9988187358800/875829/XylgNKJNRC_HDMSAPS203S1V2_875829_5733857_384x216_400_m30.mp4,spa,NULL,1
2900,1,NULL,Episodio 2 202 2,mtv-intl-latinamerica,bf5dfd0a-769b-11e5-8ff7-0026b9414f30,216d3ba8-fce3-456b-9f6b-b7da973cdc41,98659705-1936-45ae-a3f0-e9644a34d3a1,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/46/11/41b194fd73dc4c11a4efccd723b40667/842466/XfmaNCVTZQ_HDMSAPS202S1V2_842466_5721475_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/46/11/41b194fd73dc4c11a4efccd723b40667/842466/XfmaNCVTZQ_HDMSAPS202S1V2_842466_5721475_384x216_400_m30.mp4,spa,NULL,1
2901,1,NULL,Alejandra 105 2,mtv-intl-latinamerica,c1bdc032-15dc-11e5-b90b-0026b9414f30,57878c9b-af4e-4397-876a-0ca272864b77,36483e78-3f05-11e4-b48f-0026b9414f30,90111094-e7e7-4f8f-a360-59c412a5dfde,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/57/43/f6bab7223b6449d3873165fee59e61af/713874/omlnR756Dw_CCB105A2_713874_5358932_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/57/43/f6bab7223b6449d3873165fee59e61af/713874/omlnR756Dw_CCB105A2_713874_5358932_384x216_400_m30.mp4,spa,NULL,1
2902,1,NULL,Seguro Millonario 108 2,mtv-intl-latinamerica,96394cb8-2b00-11e5-b90b-0026b9414f30,cff0b6d5-aebc-448a-a013-d14bfee4c469,9f3b7f54-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/57/43/f6bab7223b6449d3873165fee59e61af/713874/omlnR756Dw_CCB105A2_713874_5358932_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/57/43/f6bab7223b6449d3873165fee59e61af/713874/omlnR756Dw_CCB105A2_713874_5358932_384x216_400_m30.mp4,spa,NULL,1
2903,1,NULL,El Sirviente del Amor 105 2,mtv-intl-latinamerica,96375314-2aff-11e5-b90b-0026b9414f30,508a1fd7-0f35-4d98-a60d-35baf2a0f054,9f3b7cb6-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/57/43/f6bab7223b6449d3873165fee59e61af/713874/omlnR756Dw_CCB105A2_713874_5358932_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/01/36/35ea8e54dd744f798122525c44c08cd3/445855/V4bPn5yB07_FDB105A2_445855_4553872_448x252_450_b30.mp4,spa,NULL,1
2904,1,NULL,Samuel 106 2,mtv-intl-latinamerica,293c536e-1ff5-11e5-b90b-0026b9414f30,e798f4d1-f2b1-4fa7-ad7b-6bdc0b3f67c6,36483f36-3f05-11e4-b48f-0026b9414f30,90111094-e7e7-4f8f-a360-59c412a5dfde,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/31/00/c4aceb294b5a43898c4ab496516c7cac/718476/UKlIuJ79uq_CCB106A2_718476_5371641_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/31/00/c4aceb294b5a43898c4ab496516c7cac/718476/UKlIuJ79uq_CCB106A2_718476_5371641_384x216_400_m30.mp4,spa,NULL,1
2905,1,NULL,Henry 107 2,mtv-intl-latinamerica,ef8b024a-1ff5-11e5-b90b-0026b9414f30,57deb0a0-b8b1-47b2-aeca-f0a6ee400b92,36483fea-3f05-11e4-b48f-0026b9414f30,90111094-e7e7-4f8f-a360-59c412a5dfde,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/10/56/b3b45b05ec21493cbd5a088146ff1004/723289/TmsaknCeu9_CCB107A2_723289_5380440_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/10/56/b3b45b05ec21493cbd5a088146ff1004/723289/TmsaknCeu9_CCB107A2_723289_5380440_384x216_400_m30.mp4,spa,NULL,1
2906,1,NULL,LÃ¡rgate - Parte II 112 2,mtv-intl-latinamerica,15d4e302-2b00-11e5-b90b-0026b9414f30,9442c090-b28d-4d4c-9d67-e99301e95693,9f3b82e2-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/10/56/b3b45b05ec21493cbd5a088146ff1004/723289/TmsaknCeu9_CCB107A2_723289_5380440_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/54/01/b865e1c148484f3ba43c973d76dfa1c8/467060/vwvb2td4SL_FDB112A2_467060_4641470_384x216_400_m30.mp4,spa,NULL,1
2908,1,NULL,Padre MÃƒÂ­o 101 2,mtv-intl-latinamerica,649a7adc-15da-11e5-b90b-0026b9414f30,03d1c15a-679b-48bf-a780-01114be11e04,9f3b78ec-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/06/19/10/32/42144130/IUF103A2_144130_3503608_576x432_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/06/19/10/32/42144130/IUF103A2_144130_3503608_384x288_400_m30.mp4,spa,NULL,1
2909,1,NULL,Secuestrado 110 2,mtv-intl-latinamerica,04903384-15da-11e5-b90b-0026b9414f30,da48e57c-d265-4c38-8878-961e0f1e1a7c,9f3b812a-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/06/19/10/32/42144130/IUF103A2_144130_3503608_576x432_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/06/19/10/32/42144130/IUF103A2_144130_3503608_384x288_400_m30.mp4,spa,NULL,1
2910,1,NULL,San Itario 107 2,mtv-intl-latinamerica,8e110a22-15dd-11e5-b90b-0026b9414f30,afc85f10-e0ea-47d9-92c4-a48bb4482696,9f3b7e78-bdf0-11e2-8a73-0026b9414f30,c8aa7db6-bd75-11e2-8a73-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/06/19/10/32/42144130/IUF103A2_144130_3503608_576x432_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/48/41/c6b387945b1a4d9b8ebe3e18b777c3a8/453792/5PYTuYAaRn_FDB107A2_453792_4590645_512x288_750_m30.mp4,spa,NULL,1
2911,1,NULL,Episodio 1 101 2,mtv-intl-latinamerica,6d1f5db4-6b7d-11e5-8ff7-0026b9414f30,1a3f6b5f-dd4d-43f8-871f-de1c84eb64e4,d9a2156a-033e-11e4-bd0a-0026b9414f30,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/05/12/23/54915725/HDAPS101X2_915725_5448470_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica.com/2015/10/05/12/23/54915725/HDAPS101X2_915725_5448470_384x216_400_m30.mp4,spa,NULL,1
2912,1,NULL,Diana 104 2,mtv-intl-latinamerica,c3cb4c20-1ff8-11e5-b90b-0026b9414f30,cbbff3bd-5350-4fec-90ec-af9d98088364,36483dba-3f05-11e4-b48f-0026b9414f30,90111094-e7e7-4f8f-a360-59c412a5dfde,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/46/38/d0440fb27ef24fd689977f11bfeac19f/700532/SqsdleQmW3_CCB104A2_700532_5328150_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/46/38/d0440fb27ef24fd689977f11bfeac19f/700532/SqsdleQmW3_CCB104A2_700532_5328150_384x216_400_m30.mp4,spa,NULL,1
2913,1,NULL,JÃƒÂ©ssica- 4to Episodio a Estrenar 101 2,mtv-intl-latinamerica,b3e47a64-15dc-11e5-b90b-0026b9414f30,ef3ca6b5-5850-4ec9-9730-d8a2a0076ea9,74642c92-1ebe-11e4-b48f-0026b9414f30,90111094-e7e7-4f8f-a360-59c412a5dfde,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/00/10/d3822333e7994572963e6b9b7cc72f11/709755/fM5485wjmK_CCB101A2_709755_5347707_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/09/00/10/d3822333e7994572963e6b9b7cc72f11/709755/fM5485wjmK_CCB101A2_709755_5347707_384x216_400_m30.mp4,spa,NULL,1
2914,1,NULL,Fredy 103 2,mtv-intl-latinamerica,99b92b34-15dd-11e5-b90b-0026b9414f30,9251b72e-f689-4b34-8bb6-4b5f8e1bb0fc,36483cb6-3f05-11e4-b48f-0026b9414f30,90111094-e7e7-4f8f-a360-59c412a5dfde,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/55/11/24d24046a5a649ccacd3a34ded25208c/696596/o5vrtWO78j_CCB103A2_696596_5316470_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/55/11/24d24046a5a649ccacd3a34ded25208c/696596/o5vrtWO78j_CCB103A2_696596_5316470_384x216_400_m30.mp4,spa,NULL,1
2915,1,NULL,Karen 102 2,mtv-intl-latinamerica,80f8113c-15dd-11e5-b90b-0026b9414f30,9b0fdf5f-48fb-4d4a-b4ed-f72b3cca007d,36483bee-3f05-11e4-b48f-0026b9414f30,90111094-e7e7-4f8f-a360-59c412a5dfde,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/53/07/840de66406ff4353b19697fc9e6ed6aa/705167/9lMrm41Zhn_CCB102A2_705167_5338701_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/14/08/53/07/840de66406ff4353b19697fc9e6ed6aa/705167/9lMrm41Zhn_CCB102A2_705167_5338701_384x216_400_m30.mp4,spa,NULL,1
2916,1,NULL,Episodio 2 102 2,mtv-intl-latinamerica,1b92a5a2-7111-11e5-8ff7-0026b9414f30,e2ccd4b4-638b-4c97-ad48-14d56ddbc368,32bcd868-3334-11e4-b48f-0026b9414f30,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/12/02/43/37/d5e610ebd8694748bc54589da258f3c5/923365/4AH8eoZ7JJ_HDAPS102X2_923365_5488679_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/12/02/43/37/d5e610ebd8694748bc54589da258f3c5/923365/4AH8eoZ7JJ_HDAPS102X2_923365_5488679_384x216_400_m30.mp4,spa,NULL,1
2917,1,NULL,Episodio 3 103 2,mtv-intl-latinamerica,7ad2ff4a-7110-11e5-8ff7-0026b9414f30,d3aa3581-8a63-4101-a1cd-f5027a8ad06a,32bcd908-3334-11e4-b48f-0026b9414f30,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/39/15/3066678727014a6097979420ddf26048/923396/2abIbXwL3V_HDAPS103X2_923396_5448478_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/39/15/3066678727014a6097979420ddf26048/923396/2abIbXwL3V_HDAPS103X2_923396_5448478_384x216_400_m30.mp4,spa,NULL,1
2918,1,NULL,Episodio 4 204 2,mtv-intl-latinamerica,30043282-7155-11e5-8ff7-0026b9414f30,a3ed5bad-6f58-4971-a9a1-5398b9ac3078,9d45787a-d7d5-411b-8ff5-2a4ce68e3cff,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/48/56/5eca95748a09463a8dfb9655fc400636/875847/KKUqJv8MeE_HDMSAPS204S1V2_875847_5747153_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/48/56/5eca95748a09463a8dfb9655fc400636/875847/KKUqJv8MeE_HDMSAPS204S1V2_875847_5747153_384x216_400_m30.mp4,spa,NULL,1
2919,1,NULL,Episodio 10 210 2,mtv-intl-latinamerica,21791dd6-7155-11e5-8ff7-0026b9414f30,e78ff56a-96a2-444f-b820-5475905aa1aa,d9bc06d0-a034-4de4-bced-cfc4b4e8d06c,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/42/08/ccb313d403b149d38cd7df4f2a3baa44/876219/cAXFPKz3IR_HDMSAPS210S1V2_876219_5817366_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/42/08/ccb313d403b149d38cd7df4f2a3baa44/876219/cAXFPKz3IR_HDMSAPS210S1V2_876219_5817366_384x216_400_m30.mp4,spa,NULL,1
2920,1,NULL,Episodio 12 212 2,mtv-intl-latinamerica,122996d0-7155-11e5-8ff7-0026b9414f30,f42d9744-0f38-458e-8db7-f9ebe9d3c502,812a8eb7-1752-42ba-96e9-9b696a01af5d,0cdcd9b6-033e-11e4-bd0a-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/07/2e90e528bbf949eb8c64efe07a6a8a72/883411/dwQizjuMS7_HDMSAPS212S1V2_883411_5854179_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv-intl-latinamerica/.com/2015/10/19/05/47/07/2e90e528bbf949eb8c64efe07a6a8a72/883411/dwQizjuMS7_HDMSAPS212S1V2_883411_5854179_384x216_400_m30.mp4,spa,NULL,1
