id,stateid,status,title,namespace,showvideouuid,videoplaylistuuid,episodeuuid,seriesuuid,uri_1200,uri_400,lang,hostentry,Take
1403,1,NULL,With A Little Help From My Fam,mtv,6022bd56-44b7-11e4-b48f-0026b9414f30,07c31b82-44db-11e4-b48f-0026b9414f30,d99b34e8-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/24/11/12/697125/5317748_697125_20140924111246536_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/24/11/12/697125/5317748_697125_20140924111246536_384x216_400_m30.mp4,eng,NULL,1
1404,1,NULL,Worst Best Friend Ever,mtv,aad98862-42a9-11e4-b48f-0026b9414f30,0725772c-42a8-11e4-b48f-0026b9414f30,fe2a6570-2db1-11e4-b48f-0026b9414f30,fffc03b0-8a53-11e3-bb6f-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/22/04/43/695512/5308649_695512_20140922164344562_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/22/04/43/695512/5308649_695512_20140922164344562_384x216_400_m30.mp4,eng,NULL,1
1405,1,NULL,Pregnancy Outbreak,mtv,6b319dec-4337-11e4-b48f-0026b9414f30,078f2124-44db-11e4-b48f-0026b9414f30,fe262b4a-2db1-11e4-b48f-0026b9414f30,7a4914c2-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/23/10/41/691473/5284768_691473_20140923104118191_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/23/10/41/691473/5284768_691473_20140923104118191_384x216_400_m30.mp4,eng,NULL,1
1409,1,NULL,In Anticipation,mtv,ba1143ce-3eda-11e4-b48f-0026b9414f30,704200c2-3ea2-11e4-b48f-0026b9414f30,d99b3448-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/17/10/27/693426/5304324_693426_20140917102754495_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/17/10/27/693426/5304324_693426_20140917102754495_384x216_400_m30.mp4,eng,NULL,1
1418,1,NULL,Papas And Papers,mtv,43850a52-387b-11e4-b48f-0026b9414f30,8bcfe1b0-3853-11e4-b48f-0026b9414f30,d99b33a8-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/09/12/58/689889/5292089_689889_20140909125835870_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/09/12/58/689889/5292089_689889_20140909125835870_384x216_400_m30.mp4,eng,NULL,1
1431,1,NULL,Cry Babies,mtv,7e6537c2-33ae-11e4-b48f-0026b9414f30,5c1b7674-3398-11e4-b48f-0026b9414f30,d99b3326-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/03/12/48/685297/5282415_685297_20140903124840633_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/03/12/48/685297/5282415_685297_20140903124840633_384x216_400_m30.mp4,eng,NULL,1
1441,1,NULL,Bad Behavior,mtv,32f23098-2f98-11e4-b48f-0026b9414f30,36355fae-2e18-11e4-b48f-0026b9414f30,d99b32a4-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/08/27/01/34/680502/5270104_680502_20140827133456303_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/08/27/01/34/680502/5270104_680502_20140827133456303_384x216_400_m30.mp4,eng,NULL,1
1443,1,NULL,Partners In Crime,mtv,7b8d0c4c-f587-11e3-bd0a-0026b9414f30,1202f194-f580-11e3-bd0a-0026b9414f30,f256fd66-bf03-11e3-9765-0026b9414f30,7a4914c2-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/16/01/27/639404/5155456_639404_20140616132751152_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/16/01/27/639404/5155456_639404_20140616132751152_384x216_400_m30.mp4,eng,NULL,1
1444,1,NULL,Ski Trip,mtv,7fe6dd18-f587-11e3-bd0a-0026b9414f30,dbaf7b8c-f582-11e3-bd0a-0026b9414f30,f256fc8a-bf03-11e3-9765-0026b9414f30,7a4914c2-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/16/01/24/639412/5155465_639412_20140616132458264_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/06/16/01/24/639412/5155465_639412_20140616132458264_384x216_400_m30.mp4,eng,NULL,1
1453,1,NULL,Tee-Ball Practice,mtv,a5f7f1f8-2940-11e4-b48f-0026b9414f30,0d9a0dda-288a-11e4-b48f-0026b9414f30,d99b3222-033e-11e4-bd0a-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/08/20/11/41/677463/5260993_677463_20140820114154607_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/08/20/11/41/677463/5260993_677463_20140820114154607_384x216_400_m30.mp4,eng,NULL,1
